,구분,에볼라바이러스병,마버그열,라싸열,크리미안콩고출혈열,남아메리카출혈열,리프트밸리열,두창,페스트,탄저,보툴리눔독소증,야토병,신종감염병증후군,중증급성호흡기증후군(SARS),중동호흡기증후군(MERS),동물인플루엔자 인체감염증,신종인플루엔자,디프테리아,수두,홍역,콜레라,장티푸스,파라티푸스,세균성이질,장출혈성대장균감염증,A형간염,백일해,유행성이하선염,풍진(2018년이전),풍진(선천성),풍진(후천성),폴리오,수막구균 감염증,b형헤모필루스인플루엔자,폐렴구균 감염증,한센병,성홍열,반코마이신내성황색포도알균(VRSA) 감염증,카바페넴내성장내세균속균종(CRE) 감염증,E형간염,파상풍,B형간염,일본뇌염,C형간염,말라리아,레지오넬라증,비브리오패혈증,발진티푸스,발진열,쯔쯔가무시증,렙토스피라증,브루셀라증,공수병,신증후군출혈열,크로이츠펠트-야콥병(CJD) 및 변종크로이츠펠트-야콥병(vCJD),황열,뎅기열,큐열,웨스트나일열,라임병,진드기매개뇌염,유비저,치쿤구니야열,중증열성혈소판감소증후군(SFTS),지카바이러스감염증
88,경남창원시 의창구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7625,0.0,0.0,0.0125,0.0,0.0,0.0365625,0.28125,0.061562500000000006,2.062500000000001,0.0,0.0,0.0,0.0,0.0246875,0.0,0.07406250000000002,0.0,1.7821875000000005,0.0,0.0,0.0,0.0,0.0365625,0.0125,1.6684375000000002,0.0121875,0.0371875,0.0125,0.0,0.0,1.0453125,0.0125,0.0,0.0,0.0121875,0.0,0.0,0.0121875,0.0246875,0.0,0.0,0.0,0.0125,0.0,0.0,0.0
89,경남창원시 진해구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.805625000000006,0.01625,0.0,0.0,0.0,0.0325,0.01625,0.37156249999999996,0.4890625,3.3743749999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0325,0.01625,2.684062499999999,0.0,0.0,0.0321875,0.0,0.04875,0.0,1.9609375,0.0,0.0325,0.01625,0.0,0.01625,1.3828125000000004,0.01625,0.0,0.0,0.0325,0.01625,0.0,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.01625,0.0
90,경남통영시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.322499999999987,0.0,0.0,0.06937499999999999,0.0,0.0,0.023125,0.3275,0.18562499999999998,3.582500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.04625,0.0,1.6609374999999997,0.0,0.0,0.0,0.0,0.0934375,0.0,4.4565625,0.0,0.046875,0.0234375,0.0,0.0,1.3065624999999998,0.0,0.0,0.0,0.0465625,0.0,0.0,0.0,0.06937499999999999,0.0,0.0,0.0,0.0,0.0234375,0.093125,0.0
91,경남하동군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14875,0.0,0.0,0.1315625,0.0,0.0665625,0.0,0.264375,0.1965625,0.8499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0665625,0.0,0.5909374999999999,0.0,0.0,0.0,0.0,0.0665625,0.0,4.332499999999999,0.065,0.0,0.26156250000000003,0.0,0.0,10.522187499999998,0.198125,0.0,0.0,0.916875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32781249999999995,0.0
92,경남함안군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.860625,0.0,0.0,0.0,0.0934375,0.0,0.04625,0.28031249999999996,0.140625,3.5165624999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0934375,0.0,2.0946874999999996,0.0,0.0,0.0471875,0.0,0.1415625,0.0,8.322187499999998,0.0,0.0,0.0,0.0,0.0,3.827187500000001,0.0934375,0.0,0.0,0.23374999999999999,0.0,0.0,0.0940625,0.094375,0.0,0.0,0.0,0.0,0.0,0.0934375,0.0
93,경남함양군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.595625,0.0,0.0,0.0778125,0.0,0.0,0.0784375,0.15625,0.0784375,2.7396875000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8584375,0.0,0.0,0.0,0.0,0.15625,0.0784375,2.8156250000000016,0.0,0.0784375,0.0,0.0,0.0,7.265,0.15625,0.0,0.0,0.4684375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3903125,0.0
94,경남합천군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.260312499999999,0.0684375,0.0,0.0,0.0,0.0,0.0,0.4109375,0.2028125,1.6340624999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.134375,0.0,0.27125,0.0,0.0,0.0,0.0,0.0,0.0,1.9024999999999996,0.0,0.0,0.0,0.0,0.0,6.7740624999999985,0.0,0.0,0.0,0.27125,0.0671875,0.0,0.0,0.2028125,0.0,0.0,0.0,0.0,0.0,0.7496875000000001,0.0
95,경북경산시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.660312499999996,0.0953125,0.0,0.0,0.011875,0.048125,0.035625000000000004,0.41625000000000006,0.08312499999999999,2.0578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0715625,0.0,0.5856250000000001,0.0,0.0,0.0,0.0,0.059375,0.0,1.0400000000000003,0.0240625,0.035625000000000004,0.0,0.0,0.0,0.6221875,0.0475,0.0,0.0,0.059375,0.011875,0.0,0.0,0.011875,0.0,0.0,0.0,0.0,0.0,0.011875,0.0
96,경북경주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0034375,0.024375,0.0,0.0121875,0.0,0.024375,0.024375,0.4265625000000001,0.18249999999999997,4.369687500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.09750000000000002,0.0121875,1.2534375,0.0,0.0,0.0,0.0,0.07312500000000001,0.0,1.0475,0.024375,0.060937500000000006,0.0121875,0.0,0.0121875,1.0946875000000003,0.024375,0.0,0.0,0.07312500000000001,0.0,0.0,0.0,0.0121875,0.0,0.0,0.0,0.0,0.0,0.0609375,0.0
97,경북고령군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.198125000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.28500000000000003,0.09375,1.1359375,0.0,0.0,0.0,0.0,0.095625,0.0,0.0,0.0,0.28500000000000003,0.0,0.0,0.0,0.0,0.09375,0.0,1.7993750000000004,0.09375,0.0,0.0,0.0,0.0,4.736562500000001,0.095625,0.0,0.0,0.18937500000000002,0.0,0.0,0.0,0.286875,0.0,0.0,0.0,0.0,0.0,0.4703125,0.0
98,경북구미시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.500625000000007,0.0,0.0,0.0075,0.0,0.03,0.0075,0.520625,0.1640625,3.0946874999999996,0.0,0.0,0.0075,0.0,0.0,0.0,0.0375,0.0,1.9281249999999999,0.0,0.0,0.0,0.0,0.06,0.0075,0.6765625000000001,0.0075,0.0596875,0.0,0.0,0.0,0.47531249999999997,0.0075,0.0,0.0,0.015,0.0075,0.0,0.0,0.0225,0.0,0.0,0.0,0.0075,0.0,0.045,0.0
99,경북군위군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6065624999999994,0.0,0.0,0.0,0.0,0.1309375,0.0,0.0,0.1309375,0.9125,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.26093750000000004,0.0,0.0,0.0,0.0,0.1309375,0.0,0.9146875000000002,0.0,0.0,0.0,0.0,0.0,0.6515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309375,0.0,0.0,0.0,0.0,0.0,0.26093750000000004,0.0
100,경북김천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.211249999999996,0.0221875,0.0,0.0221875,0.044375,0.0,0.0,0.265625,0.0440625,3.0915624999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.06625,0.0,1.9878125000000002,0.0,0.0,0.0,0.08781249999999999,0.04375,0.0,1.3696875,0.0,0.0,0.0,0.0,0.0,3.8359374999999996,0.044375,0.0,0.0,0.1325,0.0,0.0,0.0440625,0.0221875,0.0,0.0,0.0,0.0,0.0,0.1325,0.0
101,경북문경시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.134374999999999,0.0434375,0.0,0.0,0.0434375,0.0,0.086875,0.9531250000000001,0.043125,3.7178125,0.0,0.0,0.0,0.0,0.0,0.0,0.043125,0.0,0.17312499999999997,0.0,0.0,0.0,0.0434375,0.0434375,0.0,1.084375,0.0,0.129375,0.0,0.0,0.043125,0.5171875,0.1303125,0.0,0.0,0.3025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08656249999999999,0.0
102,경북봉화군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.706875000000001,0.0,0.0,0.09625,0.0,0.0,0.09625,0.3846875,0.0,1.909375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4746875,0.0,0.0,0.0,0.0,0.0946875,0.0,1.6178124999999999,0.09625,0.0,0.0,0.0,0.0,1.8915625,0.09625,0.0,0.0,0.7634375,0.0,0.0,0.09625,0.0946875,0.0,0.0,0.0,0.0,0.0,0.09625,0.0
103,경북상주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7315625,0.0,0.0,0.09375,0.0,0.03125,0.03125,0.6853125,0.0625,1.3375000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0621875,0.0,1.025625,0.0,0.0,0.0,0.0309375,0.0934375,0.0,1.4921875,0.0,0.0934375,0.0,0.0,0.0,2.4862499999999996,0.0934375,0.0,0.0,0.3734375,0.03125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.1865625,0.0
104,경북성주군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.915937499999997,0.0,0.0,0.0696875,0.0,0.0,0.0,0.5625,0.2784375,0.8431249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0696875,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.3368749999999994,0.0,0.0696875,0.0,0.0,0.0,3.7709375000000005,0.070625,0.0,0.0,0.1403125,0.0,0.0,0.070625,0.280625,0.0,0.0,0.0,0.0,0.0,0.2109375,0.0
105,경북안동시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205625000000001,0.0,0.0,0.0190625,0.0,0.0190625,0.19281250000000003,0.4062499999999999,0.07718749999999999,1.6143749999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.057499999999999996,0.0,1.2615624999999997,0.0,0.0,0.0,0.0,0.09656250000000001,0.0,3.2353124999999996,0.0,0.0190625,0.0,0.0,0.0,0.153125,0.0190625,0.0,0.0,0.26968749999999997,0.0,0.0,0.0,0.03875,0.0,0.0,0.0,0.0,0.0,0.0771875,0.0
106,경북영덕군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99375,0.0,0.0,0.0815625,0.0,0.0,0.0,0.4140625,0.0828125,1.3978124999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.32875,0.0815625,0.8168749999999999,0.0,0.0,0.0,0.0,0.164375,0.0,2.0553125,0.0,0.4140625,0.0,0.0,0.0,0.9009375000000001,0.0,0.0,0.0,0.0815625,0.0828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164375,0.0
107,경북영양군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8946875,0.0,0.0,0.0,0.0,0.181875,0.179375,0.36375,0.0,1.08375,0.0,0.0,0.0,0.0,0.0,0.0,0.179375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.901875,0.0,0.181875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,경북영주시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.629687500000003,0.0,0.0,0.0290625,0.0,0.0,0.14656249999999998,0.3515625,0.29406249999999995,2.519999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1175,0.0,1.3153124999999999,0.0,0.0,0.029375,0.0,0.0290625,0.0,1.8153124999999994,0.0,0.14625,0.0,0.0,0.0,0.0871875,0.0,0.0,0.0,0.20562499999999995,0.0,0.0,0.0,0.0584375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,경북영천시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.784999999999998,0.030625,0.0,0.0309375,0.0309375,0.0,0.0,0.39875000000000005,0.24625000000000002,1.7856249999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0309375,0.0,0.27718750000000003,0.0,0.0,0.0,0.030625,0.06125,0.0,1.414375,0.030625,0.2159375,0.0309375,0.0,0.0,1.138125,0.061875,0.0,0.0,0.030625,0.030625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2159375,0.0
110,경북예천군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.680625000000001,0.0,0.0,0.0609375,0.0,0.0,0.17343750000000002,0.3496875,0.2375,1.30875,0.0,0.0,0.0,0.0,0.0,0.0,0.115625,0.0,1.985625,0.0,0.0,0.0,0.0,0.0,0.0,1.3471875000000002,0.0,0.0,0.0,0.0,0.0,0.3625,0.11875,0.0,0.0,0.2953125,0.0609375,0.0,0.0,0.0609375,0.0,0.0,0.0,0.0,0.0,0.23125,0.0
111,경북울릉군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2015625,0.0,0.0,0.0,0.0,0.0,0.0,0.9637499999999999,0.0,1.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.595,0.0,0.0,0.0,0.0,0.0,0.0,2.874375,0.0,0.0,0.0,0.0,0.0,0.9468749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,경북울진군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.904374999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.37625,0.0,2.12375,0.0,0.0,0.0,0.0,0.0,0.0,0.12468749999999999,0.0,0.24843749999999998,0.0,0.0,0.0,0.0,0.061875,0.0,1.7471875000000001,0.0,0.18843749999999998,0.0,0.0,0.0,0.49874999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0
113,경북의성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5415625,0.0,0.0,0.0,0.0,0.0,0.059375,0.118125,0.118125,0.41187499999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41218749999999993,0.0,0.0,0.0,0.059375,0.11875,0.0,1.9496874999999994,0.0,0.05875,0.0,0.0,0.0,0.05875,0.0,0.0,0.0,0.2959375,0.05875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125,0.0
114,경북청도군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.278125000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.21781250000000002,0.0,0.5803125,0.0,0.0,0.0,0.0,0.0,0.0,0.0728125,0.0,0.289375,0.0,0.0,0.0,0.0,0.0,0.0721875,1.3774999999999997,0.0,0.144375,0.0,0.0,0.0,4.780312500000001,0.21781250000000002,0.0,0.0,0.0728125,0.145625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728125,0.0
115,경북청송군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.159375000000002,0.0,0.0,0.0,0.1209375,0.0,0.0,0.3665625,0.0,1.8246874999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.244375,0.0,1.0950000000000002,0.0,0.0,0.1221875,0.1221875,0.1221875,0.0,6.809062500000001,0.1221875,0.0,0.0,0.0,0.0,0.6096875,0.0,0.0,0.0,0.6046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1209375,0.0
116,경북칠곡군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.253125000000004,0.0,0.0,0.0,0.0,0.1303125,0.0265625,0.634375,0.28843749999999996,2.735312500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0784375,0.0,0.6812500000000001,0.0,0.0,0.0,0.0259375,0.0265625,0.0,1.4981250000000006,0.0,0.0259375,0.0,0.0,0.0,1.1534375000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265625,0.0,0.0,0.0,0.0,0.0,0.0525,0.0
117,경북포항시,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,경북포항시 남구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2928125,0.0,0.0,0.013125,0.0,0.013125,0.0,0.5509375,0.065625,3.281562500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.065625,0.0,2.3087500000000007,0.0,0.0,0.0,0.0,0.105,0.0,3.613437500000001,0.0,0.130625,0.013125,0.0,0.0,0.31375000000000003,0.091875,0.013125,0.0,0.013125,0.013125,0.0,0.013125,0.0,0.0,0.013125,0.0,0.0,0.0,0.091875,0.0
119,경북포항시 북구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7203125,0.0,0.0,0.034687499999999996,0.0115625,0.023125,0.0,0.48562499999999986,0.09250000000000001,3.0328124999999995,0.0,0.0,0.0115625,0.0,0.0,0.0,0.0809375,0.0,1.8809374999999997,0.0,0.0,0.0,0.0,0.069375,0.0,1.5815625,0.0115625,0.115625,0.0,0.0,0.0,0.34656249999999994,0.034687499999999996,0.0,0.0,0.04625,0.0,0.0,0.023125,0.0,0.0,0.0,0.0,0.0,0.0,0.06937499999999999,0.0
120,광주광산구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.825625000000006,0.0,0.0,0.0309375,0.0078125,0.0234375,0.07,0.56375,0.324375,3.026562500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.0,2.9587499999999993,0.0,0.0,0.0078125,0.0078125,0.0390625,0.0078125,1.4359374999999992,0.03875,0.0390625,0.0,0.0,0.0078125,0.4484375,0.03125,0.0,0.0,0.0540625,0.0,0.0,0.015625,0.0696875,0.0,0.0,0.0,0.0,0.0078125,0.0,0.0
121,광주남구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.244375000000003,0.014375,0.0,0.014375,0.0,0.02875,0.08625000000000001,0.6181250000000003,0.11499999999999999,2.1996875000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.014375,0.0,8.383437499999998,0.0,0.0,0.0,0.02875,0.0,0.014375,1.4806250000000003,0.02875,0.07187500000000001,0.0,0.0,0.0,0.618125,0.0,0.0,0.0,0.014375,0.0,0.0,0.0,0.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,광주동구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.309375000000001,0.0,0.0,0.0,0.0,0.0325,0.0978125,0.39031249999999995,0.0978125,1.8893749999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.1303125,0.0,1.113125,0.0,0.0,0.0,0.0,0.13093749999999998,0.0325,1.9209374999999997,0.0975,0.1296875,0.0,0.0,0.0,0.65625,0.0,0.0,0.0,0.0653125,0.0,0.0,0.0,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,광주북구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.097812500000003,0.0071875,0.0,0.021562500000000002,0.043125,0.0071875,0.07187500000000001,0.4950000000000001,0.093125,2.8903125000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.02875,0.0,1.8262500000000002,0.0,0.0,0.0071875,0.0,0.0503125,0.0071875,1.6559374999999998,0.014375,0.02875,0.0,0.0,0.0071875,0.6065625000000001,0.0071875,0.0,0.0,0.014375,0.014375,0.0,0.014375,0.0071875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,광주서구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.396250000000002,0.0,0.0,0.0103125,0.0,0.051250000000000004,0.0928125,0.5459375000000001,0.195,3.2609375000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5006249999999997,0.0,0.0,0.0,0.0,0.04125,0.0,1.614375,0.0103125,0.04125,0.0,0.0,0.0,0.46156250000000004,0.04125,0.0,0.0,0.0309375,0.0103125,0.0,0.0103125,0.051250000000000004,0.0,0.0,0.0,0.0,0.0,0.0103125,0.0
125,대구남구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.829687499999999,0.0209375,0.0,0.0,0.0209375,0.0209375,0.041875,0.5225,0.124375,1.3721875000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.104375,0.0,0.7253125000000004,0.0,0.0,0.0,0.0,0.083125,0.0,3.015624999999999,0.0,0.04125,0.0,0.0,0.0,0.2084375,0.020625,0.0,0.0,0.020625,0.0,0.0,0.0,0.0209375,0.0,0.0,0.0,0.0,0.0,0.0209375,0.0
126,대구달서구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.058749999999998,0.0165625,0.0,0.021875,0.03875,0.0440625,0.01125,0.4546874999999999,0.11468750000000003,2.0831249999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.016875,0.005625,0.7796875000000001,0.0,0.0,0.0,0.005625,0.04406249999999999,0.0053125,1.2059374999999999,0.01625,0.021875,0.0,0.0,0.0,0.174375,0.005625,0.0,0.0,0.016875,0.0053125,0.0,0.0165625,0.0109375,0.0,0.0,0.0,0.0,0.0,0.0109375,0.0
127,대구달성군,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2246875,0.0,0.0,0.0,0.036875000000000005,0.06281250000000001,0.036875000000000005,0.3825000000000001,0.18656249999999996,4.4478125,0.0,0.0,0.0,0.0,0.0,0.0,0.0246875,0.0,0.7259374999999999,0.0,0.0,0.0,0.0121875,0.11218750000000001,0.0,1.0065625,0.0125,0.04875,0.0,0.0,0.0,0.5628125000000002,0.0121875,0.0,0.0,0.0,0.0121875,0.0,0.036875000000000005,0.0246875,0.0,0.0,0.0,0.0,0.0,0.0365625,0.0
128,대구동구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.455937499999997,0.08062499999999999,0.0,0.0,0.0,0.018125,0.027187499999999996,0.286875,0.0,2.1481249999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.018125,0.0,1.0096874999999998,0.0,0.0,0.0,0.027187499999999996,0.03625,0.018125,1.7274999999999991,0.0090625,0.0809375,0.0090625,0.0,0.0,0.29499999999999993,0.0,0.0,0.0,0.0090625,0.0090625,0.0,0.027187499999999996,0.0090625,0.0,0.0,0.0,0.0090625,0.0,0.0090625,0.0
129,대구북구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.552812499999998,0.0,0.0,0.02875,0.0071875,0.021562500000000002,0.021562500000000002,0.34187500000000004,0.1075,2.182499999999999,0.0,0.0,0.0,0.0,0.0071875,0.0,0.035937500000000004,0.0,1.1740625000000002,0.0,0.0,0.0,0.0071875,0.021562500000000002,0.0071875,1.1937499999999999,0.021562500000000002,0.035937500000000004,0.0,0.0,0.0,0.2696875,0.0071875,0.0,0.0,0.021562500000000002,0.0071875,0.0,0.07906250000000001,0.014375,0.0,0.0,0.0,0.0,0.0,0.021562500000000002,0.0
130,대구서구,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.512187499999999,0.0175,0.0,0.0175,0.051250000000000004,0.0,0.0165625,0.43281250000000004,0.06718750000000001,1.2753125000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0690625,0.0,0.53875,0.0,0.0,0.0,0.0,0.033125,0.0,2.626562500000001,0.10125,0.035,0.0,0.0,0.0,0.3209375,0.0165625,0.0,0.0,0.0175,0.0165625,0.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
